73	11.828	2	0	17	5.3	28.09	1
74	11.462	2	1	17	3.8	14.44	1
75	11.830	0	0	6	5.1	26.01	1
76	11.083	2	0	17	5.3	28.09	1
77	11.355	4	0	6	4.6	21.16	1
78	11.080	1	1	1	3.3	10.89	1
79	11.465	0	0	6	4.3	18.49	1
80	11.225	1	1	6	2.7	7.29	1
81	10.870	0	0	4	5.9	34.81	1
82	10.765	1	0	1	4.2	17.64	1
83	11.585	1	0	4	4.4	19.36	1
84	11.457	2	0	6	3.1	9.61	1
85	11.083	0	0	12	2.7	7.29	1
86	10.655	2	1	11	3.0	9.00	1
87	11.225	1	0	4	4.7	22.09	1
88	11.081	0	0	4	5.9	34.81	1
89	11.352	0	0	15	2.6	6.76	1
90	10.510	1	1	12	2.5	6.25	1
91	10.963	0	0	6	2.0	4.00	1
92	11.081	1	1	11	2.3	5.29	1
93	11.084	0	0	15	2.6	6.76	1
94	10.955	1	0	6	4.0	16.00	1
95	11.585	3	0	6	4.1	16.81	1
96	11.465	5	0	4	3.6	12.96	1
97	11.080	1	1	6	2.7	7.29	1
98	11.228	2	0	6	3.6	12.96	1
99	11.223	2	0	6	3.6	12.96	1
100	11.220	2	0	6	4.1	16.81	1
101	11.080	2	0	11	3.5	12.25	1
102	11.352	1	0	6	3.1	9.61	1
103	11.222	2	0	6	5.1	26.01	1
104	11.355	1	0	6	2.8	7.84	1
105	11.460	2	0	6	3.9	15.21	1
106	11.350	1	0	4	4.9	24.01	1
107	11.465	0	0	6	3.8	14.44	1
108	11.225	0	0	11	2.9	8.41	1
109	11.222	2	0	6	3.5	12.25	1
110	11.225	1	0	6	2.8	7.84	1
111	11.463	1	0	11	3.8	14.44	1
112	11.585	1	0	12	3.5	12.25	1
113	11.465	2	1	15	3.2	10.24	1
114	11.355	1	0	6	2.5	6.25	1
115	11.465	2	0	6	3.7	13.69	1
116	10.655	0	0	11	2.9	8.41	1
117	11.225	1	0	4	5.0	25.00	1
118	11.352	2	0	6	3.6	12.96	1
119	10.770	1	0	6	4.6	21.16	1
120	11.220	2	0	6	4.8	23.04	1
121	10.660	1	0	6	3.8	14.44	1
122	11.080	0	0	1	5.2	27.04	1
123	11.080	1	0	6	4.4	19.36	1
124	10.870	1	0	6	3.0	9.00	1
125	10.770	2	0	1	5.6	31.36	1
126	11.080	0	0	6	4.7	22.09	1
127	11.080	2	0	1	5.4	29.16	1
128	11.355	2	0	1	5.6	31.36	1
129	11.225	1	0	4	5.1	26.01	1
130	10.870	1	0	4	5.1	26.01	1
131	10.770	1	0	6	4.1	16.81	1
132	11.080	1	0	4	5.1	26.01	1
133	11.580	0	0	4	5.7	32.49	1
134	11.460	1	0	6	3.2	10.24	1
135	11.080	4	0	6	3.7	13.69	1
136	11.220	1	0	6	4.5	20.25	1
137	11.225	1	1	12	2.4	5.76	1
138	11.950	0	0	4	4.5	20.25	1
139	11.085	1	0	6	5.2	27.04	1
140	11.225	1	0	11	2.7	7.29	1
141	11.080	1	0	6	4.7	22.09	1
142	11.085	2	1	6	3.3	10.89	1
143	11.220	1	0	4	5.7	32.49	1
144	11.225	2	1	6	3.6	12.96	1
145	11.833	2	0	6	3.6	12.96	1
146	11.463	2	0	12	4.1	16.81	1
147	11.224	0	0	6	5.1	26.01	1
148	11.464	1	0	6	5.3	28.09	1
149	11.355	1	0	11	3.6	12.96	1
150	11.223	1	0	4	5.0	25.00	1
151	10.964	2	0	11	3.1	9.61	1
152	11.083	1	0	6	5.4	29.16	1
153	11.465	3	0	6	5.3	28.09	1
154	11.081	2	0	6	4.6	21.16	1
155	11.353	2	0	6	2.9	8.41	1
156	11.081	2	0	6	4.5	20.25	1
157	11.355	0	0	6	5.1	26.01	1
158	11.083	3	0	15	4.2	17.64	1
159	11.833	7	0	1	3.6	12.96	1
160	11.352	2	0	11	3.3	10.89	1
161	10.955	1	1	6	2.1	4.41	1
162	11.355	0	0	6	5.3	28.09	1
163	11.463	3	0	6	5.6	31.36	1
164	11.353	2	0	6	5.9	34.81	1
165	11.458	3	0	11	4.3	18.49	1
166	11.224	1	0	6	3.3	10.89	1
167	11.083	2	1	6	3.2	10.24	1
168	10.963	1	0	6	5.2	27.04	1
169	10.865	2	0	4	3.8	14.44	1
170	10.963	4	0	6	3.8	14.44	1
171	11.224	1	0	6	2.9	8.41	1
172	10.963	2	1	6	3.2	10.24	1
173	11.832	2	0	11	3.6	12.96	1
174	11.835	2	0	11	4.5	20.25	1
175	11.832	2	0	11	4.5	20.25	1
176	11.580	2	0	6	4.8	23.04	1
177	11.832	3	0	15	3.8	14.44	1
178	11.835	3	0	12	4.0	16.00	1
179	11.587	1	0	17	4.1	16.81	1
180	11.584	1	0	11	3.9	15.21	1
181	11.835	2	0	11	3.1	9.61	1
182	11.834	1	0	17	4.1	16.81	1
183	11.084	2	0	17	3.8	14.44	1
184	11.330	1	0	6	4.2	17.64	1
185	11.690	1	0	6	5.8	33.64	1
186	10.770	2	0	6	4.2	17.64	1
187	10.770	1	0	4	3.9	15.21	1
188	11.084	1	0	4	3.9	15.21	1
189	10.955	2	0	6	3.7	13.69	1
190	11.355	1	0	6	2.6	6.76	1
191	11.085	0	0	12	2.9	8.41	1
192	10.511	2	0	4	3.7	13.69	1
193	11.585	3	0	6	4.1	16.81	1
194	10.955	2	0	6	4.6	21.16	1
195	10.655	2	0	6	4.3	18.49	1
196	10.955	1	0	11	2.7	7.29	1
197	11.085	1	0	6	5.1	26.01	1
198	11.355	1	0	11	4.5	20.25	1
199	10.625	2	0	6	4.5	20.25	1
200	11.225	1	1	6	2.7	7.29	1
201	11.225	1	0	6	4.5	20.25	1
202	11.225	2	0	6	4.5	20.25	1
203	11.350	2	0	4	4.5	20.25	1
204	11.220	1	0	6	5.0	25.00	1
205	10.870	1	1	12	3.4	11.56	1
206	11.828	1	0	1	5.2	27.04	1
207	11.080	1	1	12	3.4	11.56	1
208	11.080	1	1	4	1.8	3.24	1
209	10.770	0	0	6	1.9	3.61	1
210	10.870	0	0	6	2.0	4.00	1
211	11.828	1	1	6	2.0	4.00	1
212	11.354	1	1	12	3.4	11.56	1
213	11.465	2	1	6	2.9	8.41	1
214	11.465	0	0	4	2.4	5.76	1
215	11.080	0	0	11	2.5	6.25	1
216	11.580	2	0	6	4.8	23.04	1
217	11.085	3	0	0	5.4	29.16	1
218	11.920	0	0	6	5.3	28.09	1
219	11.457	1	0	6	3.4	11.56	1
220	10.765	0	0	6	5.1	26.01	1
221	11.352	1	0	6	3.2	10.24	1
222	11.080	2	0	6	2.8	7.84	1
223	11.355	1	0	6	2.5	6.25	1
224	11.354	1	0	6	4.8	23.04	1
225	11.077	0	0	12	4.0	16.00	1
226	11.352	4	0	6	4.1	16.81	1
227	11.225	2	0	15	3.7	13.69	1
228	11.464	0	0	6	4.3	18.49	1
229	11.464	2	0	6	4.0	16.00	1
230	11.225	2	0	6	4.5	20.25	1
231	11.480	2	0	4	4.1	16.81	1
232	11.080	0	0	6	5.1	26.01	1
233	11.225	1	0	6	2.5	6.25	1
234	11.835	2	0	6	3.4	11.56	1
235	11.220	1	0	6	5.1	26.01	1
236	11.715	2	0	6	4.2	17.64	1
237	11.225	1	0	6	5.5	30.25	1
238	10.770	3	1	6	3.4	11.56	1
239	11.585	1	0	11	3.9	15.21	1
240	11.712	3	0	17	4.3	18.49	1
241	11.458	1	0	6	3.9	15.21	1
242	11.832	2	1	11	2.9	8.41	1
243	11.354	3	0	17	4.3	18.49	1
244	11.721	2	0	6	5.3	28.09	1
245	11.721	1	0	11	4.0	16.00	1
246	11.833	1	1	11	3.9	15.21	1
247	11.833	2	0	15	4.0	16.00	1
248	11.834	2	0	15	4.0	16.00	1
249	11.720	2	0	15	4.2	17.64	1
250	11.712	2	0	12	3.2	10.24	1
251	11.354	2	0	11	4.9	24.01	1
252	11.832	2	0	4	5.0	25.00	1
253	11.834	2	0	15	4.7	22.09	1
254	11.585	2	0	11	4.7	22.09	1
255	11.833	2	0	11	3.8	14.44	1
256	11.224	1	1	17	3.2	10.24	1
257	11.354	1	0	6	4.6	21.16	1
258	11.828	2	0	11	3.8	14.44	1
259	11.833	2	0	11	4.3	18.49	1
260	11.228	2	0	15	4.0	16.00	1
261	11.224	0	0	15	2.7	7.29	1
262	11.223	1	0	6	3.5	12.25	1
263	10.960	0	0	6	2.5	6.25	1
264	11.078	1	1	6	2.9	8.41	1
265	10.960	0	0	6	2.1	4.41	1
266	10.865	2	2	6	2.2	4.84	1
267	11.078	1	0	11	3.8	14.44	1
268	11.078	1	1	17	3.4	11.56	1
269	11.078	0	0	12	3.0	9.00	1
270	11.224	1	0	6	3.5	12.25	1
271	11.084	1	1	12	2.9	8.41	1
272	11.712	1	0	6	5.1	26.01	1
273	11.080	0	0	6	4.5	20.25	1
274	11.348	3	0	6	4.0	16.00	1
275	11.584	0	0	6	2.3	5.29	1
276	10.960	1	0	6	2.3	5.29	1
277	11.225	1	0	6	2.6	6.76	1
278	11.225	3	1	6	2.6	6.76	1
279	11.465	1	0	6	3.0	9.00	1
280	11.587	2	0	4	3.3	10.89	1
281	10.960	1	0	11	3.8	14.44	1
282	11.355	2	2	6	2.2	4.84	1
283	11.085	0	0	1	5.9	34.81	1
284	11.458	1	0	11	3.8	14.44	1
285	11.225	1	0	4	5.6	31.36	1
286	11.588	2	0	6	5.0	25.00	1
287	11.224	1	1	6	2.7	7.29	1
288	11.080	3	0	6	3.7	13.69	1
289	11.348	1	0	6	2.6	6.76	1
290	11.461	1	1	11	2.2	4.84	1
291	11.828	1	0	11	3.0	9.00	1
292	11.348	4	0	6	3.8	14.44	1
293	11.461	2	0	6	4.0	16.00	1
294	11.588	1	1	6	2.5	6.25	1
295	11.348	1	0	11	3.0	9.00	1
296	10.660	0	0	6	2.0	4.00	1
297	11.832	1	1	12	2.8	7.84	1
298	11.832	1	1	6	3.5	12.25	1
299	11.832	2	0	11	4.8	23.04	1
300	11.223	1	1	15	2.8	7.84	1
301	10.771	1	0	6	3.1	9.61	1
302	11.220	1	0	6	4.3	18.49	1
303	11.464	2	1	11	3.4	11.56	1
304	11.080	1	0	11	2.9	8.41	1
305	11.718	3	0	6	4.0	16.00	1
306	11.084	1	0	6	3.3	10.89	1
307	11.225	3	0	4	4.4	19.36	1
308	11.080	2	0	4	3.7	13.69	1
309	11.354	3	0	11	3.2	10.24	1
310	10.865	1	0	6	3.3	10.89	1
311	11.458	2	0	6	3.6	12.96	1
312	11.585	2	0	6	3.8	14.44	1
313	11.830	2	1	6	3.3	10.89	1
314	11.582	2	0	6	4.0	16.00	1
315	10.773	1	1	12	2.7	7.29	1
316	11.225	1	1	11	3.0	9.00	1
317	10.657	0	0	12	2.4	5.76	1
318	11.587	1	1	11	1.8	3.24	1
319	11.225	2	0	15	4.0	16.00	1
320	11.832	2	0	11	3.5	12.25	1
321	11.828	2	0	6	5.1	26.01	1
322	11.828	2	0	6	3.1	9.61	1
323	11.222	2	0	11	5.6	31.36	1
324	11.225	1	0	15	5.0	25.00	1
325	11.222	0	0	12	2.4	5.76	1
326	11.720	1	0	17	4.0	16.00	1
327	11.222	1	0	6	4.4	19.36	1
328	11.832	1	0	15	4.0	16.00	1
329	11.832	1	0	11	3.2	10.24	1
330	11.222	1	0	17	4.7	22.09	1
331	10.963	1	0	17	4.0	16.00	1
332	11.828	1	0	6	3.2	10.24	1
333	11.222	2	0	11	3.2	10.24	1
334	11.828	1	0	17	4.0	16.00	1
335	11.835	2	1	17	3.7	13.69	1
336	11.080	2	0	6	4.9	24.01	1
337	10.865	2	0	12	3.4	11.56	1
338	11.180	1	0	6	5.0	25.00	1
339	11.460	1	1	6	3.4	11.56	1
340	11.085	2	0	6	4.8	23.04	1
341	10.865	1	0	6	3.1	9.61	1
342	10.955	0	0	4	5.6	31.36	1
343	11.225	2	0	4	5.7	32.49	1
344	11.585	2	0	4	4.6	21.16	1
345	10.955	2	1	11	3.0	9.00	1
346	10.765	1	1	15	2.8	7.84	1
347	10.963	0	0	12	2.4	5.76	1
348	11.005	0	0	11	2.9	8.41	1
349	10.963	2	0	6	4.2	17.64	1
350	11.224	1	0	6	4.4	19.36	1
351	10.655	1	0	6	5.6	31.36	1
352	11.223	1	0	6	3.1	9.61	1
353	11.834	2	0	4	5.0	25.00	1
354	11.394	2	0	6	4.9	24.01	1
355	10.955	3	0	6	4.9	24.01	1
356	11.587	1	0	11	3.6	12.96	1
357	10.963	0	0	4	5.2	27.04	1
358	11.833	2	1	11	3.1	9.61	1
359	11.560	2	0	4	5.3	28.09	1
360	11.582	2	0	6	4.7	22.09	1
361	11.834	2	0	6	4.9	24.01	1
362	10.963	2	0	6	5.3	28.09	1
363	11.224	1	0	12	2.5	6.25	1
364	11.835	2	0	11	4.0	16.00	1
365	10.983	2	1	11	3.0	9.00	1
366	11.084	0	0	15	4.7	22.09	1
367	11.220	0	0	11	2.0	4.00	1
368	11.460	0	0	6	5.6	31.36	1
369	11.355	1	0	4	4.8	23.04	1
370	11.225	1	0	6	3.3	10.89	1
371	11.085	2	0	6	4.0	16.00	1
372	11.085	2	0	6	4.0	16.00	1
373	11.354	2	0	6	4.4	19.36	1
374	11.590	0	0	6	5.5	30.25	1
375	11.080	0	0	6	5.2	27.04	1
376	11.080	2	0	6	4.6	21.16	1
377	11.078	2	0	6	3.2	10.24	1
378	11.354	2	1	6	3.1	9.61	1
379	10.960	2	1	6	3.3	10.89	1
380	11.457	2	0	6	2.9	8.41	1
381	11.230	1	0	6	3.0	9.00	1
382	11.225	0	0	15	2.4	5.76	1
383	11.462	3	2	12	3.4	11.56	1
384	10.964	1	0	6	3.5	12.25	1
385	11.354	1	0	4	4.7	22.09	1
386	11.585	0	0	1	5.2	27.04	1
387	10.955	2	1	4	2.6	6.76	1
388	11.585	2	0	4	5.2	27.04	1
389	11.225	2	0	4	5.3	28.09	1
390	11.587	2	0	4	3.7	13.69	1
391	10.865	1	0	6	4.6	21.16	1
392	11.355	2	0	6	5.3	28.09	1
393	10.655	0	0	1	5.1	26.01	1
394	10.860	3	0	1	5.8	33.64	1
395	11.077	2	0	4	3.7	13.69	1
396	10.963	2	1	6	3.3	10.89	1
397	10.960	0	0	4	5.5	30.25	1
398	11.050	0	0	1	5.6	31.36	1
399	10.865	1	0	4	4.6	21.16	1
400	11.085	4	1	4	3.5	12.25	1
401	11.585	2	0	4	5.0	25.00	1
402	11.680	1	0	1	5.1	26.01	1
403	11.354	2	1	6	3.3	10.89	1
404	10.765	2	0	4	4.2	17.64	1
405	11.085	2	0	6	3.5	12.25	1
406	10.960	1	0	6	3.5	12.25	1
407	11.080	1	1	6	2.6	6.76	1
408	11.222	2	1	6	2.5	6.25	1
409	10.510	1	0	11	3.2	10.24	1
410	11.084	2	1	6	2.8	7.84	1
411	11.220	1	0	15	4.6	21.16	1
412	11.224	2	0	6	4.1	16.81	1
413	11.225	2	0	6	3.3	10.89	1
414	11.080	2	0	6	2.8	7.84	1
415	11.220	1	0	6	3.1	9.61	1
416	11.224	1	0	6	3.2	10.24	1
417	10.864	2	2	6	2.6	6.76	1
418	10.960	1	1	11	2.6	6.76	1
419	11.084	0	0	6	2.3	5.29	1
420	10.865	1	1	6	2.7	7.29	1
421	11.355	0	0	15	2.7	7.29	1
422	10.770	3	0	4	4.6	21.16	1
423	10.770	2	0	6	4.8	23.04	1
424	10.770	1	0	4	5.8	33.64	1
425	11.085	1	1	12	3.0	9.00	1
426	11.830	2	0	15	4.1	16.81	1
427	11.582	1	0	17	4.2	17.64	1
428	11.080	2	1	6	2.9	8.41	1
429	11.465	3	0	6	4.4	19.36	1
430	10.870	2	0	6	3.5	12.25	1
431	10.870	1	0	6	3.8	14.44	1
432	10.960	2	0	6	3.0	9.00	1
433	10.870	3	1	4	3.0	9.00	1
434	10.870	3	0	6	3.9	15.21	1
435	10.770	11	2	4	3.6	12.96	1
436	10.660	2	0	6	4.0	16.00	1
437	10.873	2	1	6	2.8	7.84	1
438	10.870	2	0	1	5.2	27.04	1
439	11.460	2	0	6	3.4	11.56	1
440	10.870	2	1	4	3.0	9.00	1
441	11.832	3	0	15	3.4	11.56	1
442	10.870	1	0	4	3.0	9.00	1
443	11.085	2	0	4	5.0	25.00	1
444	11.220	1	0	6	3.9	15.21	1
445	11.220	2	0	6	2.9	8.41	1
446	10.960	3	0	6	4.5	20.25	1
447	11.080	2	0	4	4.4	19.36	1
448	11.080	3	0	6	4.5	20.25	1
449	10.870	2	1	6	3.9	15.21	1
450	10.870	3	0	1	5.6	31.36	1
451	10.870	1	0	6	4.1	16.81	1
452	11.220	0	0	6	5.0	25.00	1
453	10.770	1	0	1	5.4	29.16	1
454	11.080	2	1	4	2.8	7.84	1
455	11.220	1	1	12	2.9	8.41	1
456	11.080	1	0	6	3.3	10.89	1
457	10.955	1	0	6	3.8	14.44	1
458	10.960	0	0	6	5.6	31.36	1
459	10.870	2	0	6	3.5	12.25	1
460	10.770	1	0	6	3.2	10.24	1
461	10.960	2	0	6	3.2	10.24	1
462	10.870	3	0	1	5.3	28.09	1
463	10.960	2	0	6	3.2	10.24	1
464	10.960	3	0	6	4.6	21.16	1
465	11.080	1	0	6	4.6	21.16	1
466	11.832	1	0	6	3.7	13.69	1
467	11.580	2	0	4	3.1	9.61	1
468	11.350	3	1	6	3.3	10.89	1
469	11.832	1	0	6	3.7	13.69	1
470	11.080	5	0	6	3.4	11.56	1
471	11.457	0	0	12	2.7	7.29	1
472	11.080	2	0	6	3.5	12.25	1
473	10.870	2	0	6	3.2	10.24	1
474	10.513	2	1	6	3.4	11.56	1
475	10.513	2	1	6	3.1	9.61	1
476	10.873	2	0	6	3.2	10.24	1
477	11.350	1	0	6	2.6	6.76	1
478	10.770	2	1	4	2.6	6.76	1
479	10.870	3	0	4	3.7	13.69	1
480	10.660	3	1	4	2.7	7.29	1
481	10.870	1	1	4	2.6	6.76	1
482	11.220	2	0	6	3.6	12.96	1
483	11.225	2	0	6	3.2	10.24	1
484	11.083	1	0	6	5.4	29.16	1
485	11.832	1	0	11	4.9	24.01	1
486	11.832	1	0	11	4.9	24.01	1
487	11.220	2	0	6	3.6	12.96	1
488	10.873	3	0	6	3.6	12.96	1
489	11.832	4	0	15	4.3	18.49	1
490	11.712	1	0	6	5.0	25.00	1
491	11.832	1	0	11	4.9	24.01	1
492	11.083	1	0	6	2.7	7.29	1
493	10.963	1	1	6	2.8	7.84	1
494	10.873	1	0	6	5.2	27.04	1
495	10.773	3	0	4	4.7	22.09	1
496	10.865	1	0	6	2.7	7.29	1
497	10.765	1	0	4	5.6	31.36	1
498	10.773	1	0	6	3.9	15.21	1
499	11.353	1	0	6	3.4	11.56	1
500	11.717	2	0	11	3.4	11.56	1
501	11.715	2	0	15	3.8	14.44	1
502	11.463	1	0	6	3.6	12.96	1
503	10.873	2	0	6	4.8	23.04	1
504	10.773	1	0	4	3.2	10.24	1
505	11.223	2	1	11	2.5	6.25	1
506	11.223	1	0	6	3.7	13.69	1
507	10.873	3	0	6	5.4	29.16	1
508	10.963	2	0	6	4.3	18.49	1
509	11.463	3	0	12	3.8	14.44	1
510	11.083	2	0	6	2.8	7.84	1
511	11.083	3	0	6	5.2	27.04	1
512	10.773	1	1	6	2.5	6.25	1
513	10.873	2	0	6	3.9	15.21	1
514	11.713	1	0	15	3.1	9.61	1
515	11.223	0	0	4	3.6	12.96	1
516	10.535	3	0	6	4.0	16.00	1
517	10.873	1	0	6	5.1	26.01	1
518	10.773	2	0	4	5.4	29.16	1
519	10.773	3	0	6	4.3	18.49	1
520	11.352	4	0	6	4.1	16.81	1
521	10.873	1	0	4	3.0	9.00	1
522	11.223	2	1	6	2.9	8.41	1
523	11.583	0	0	4	2.9	8.41	1
524	10.955	2	0	4	2.6	6.76	1
525	10.773	2	0	4	2.9	8.41	1
526	10.963	5	1	6	3.1	9.61	1
527	11.083	2	0	6	3.4	11.56	1
528	11.715	1	0	6	3.9	15.21	1
529	11.587	1	1	15	2.8	7.84	1
530	10.767	1	0	6	5.3	28.09	1
531	11.462	3	0	6	4.1	16.81	1
532	10.772	3	0	6	4.3	18.49	1
533	11.130	2	1	6	3.2	10.24	1
534	11.267	1	0	11	4.9	24.01	1
535	11.832	2	0	6	5.2	27.04	1
536	11.220	1	0	11	3.4	11.56	1
537	10.507	1	0	6	3.7	13.69	1
538	11.267	1	0	11	4.9	24.01	1
539	10.507	1	0	6	3.7	13.69	1
540	11.223	1	0	6	5.0	25.00	1
541	11.080	1	1	6	2.3	5.29	1
542	10.660	1	1	4	2.0	4.00	1
543	10.765	2	1	6	3.0	9.00	1
544	11.460	3	2	6	2.8	7.84	1
545	10.660	5	0	4	4.1	16.81	1
546	11.311	3	0	4	4.3	18.49	1
547	10.871	2	0	6	3.5	12.25	1
548	10.870	3	0	4	3.7	13.69	1
549	10.870	3	0	4	3.7	13.69	1
550	10.870	1	1	4	2.0	4.00	1
551	10.870	2	0	6	3.7	13.69	1
552	11.350	2	0	6	3.5	12.25	1
553	11.083	3	0	6	5.1	26.01	1
554	11.715	2	0	6	3.6	12.96	1
555	10.870	1	0	6	3.2	10.24	1
556	10.960	3	0	6	3.9	15.21	1
557	10.955	1	0	6	4.0	16.00	1
558	11.461	1	1	6	2.9	8.41	1
559	11.581	3	0	4	5.0	25.00	1
560	11.350	2	1	6	2.5	6.25	1
561	10.320	2	1	6	2.8	7.84	1
562	10.660	2	0	6	3.8	14.44	1
563	10.660	1	0	6	3.2	10.24	1
564	11.587	0	0	6	4.5	20.25	1
565	10.323	1	0	1	2.6	6.76	1
566	11.084	1	0	12	3.2	10.24	1
567	10.964	2	0	12	4.3	18.49	1
568	10.323	0	0	17	2.8	7.84	1
569	11.717	1	0	11	2.3	5.29	1
570	11.717	1	0	6	4.6	21.16	1
571	11.587	2	0	11	4.6	21.16	1
572	10.660	3	0	12	4.0	16.00	1
573	10.870	1	0	6	2.8	7.84	1
574	11.350	2	0	11	3.6	12.96	1
575	12.150	1	0	11	4.5	20.25	1
576	10.660	1	0	4	5.7	32.49	1
577	10.630	1	0	6	5.7	32.49	1
578	10.660	3	0	6	4.1	16.81	1
579	10.320	2	0	6	4.5	20.25	1
580	11.930	3	0	4	3.9	15.21	1
581	11.582	2	1	15	3.9	15.21	1
582	10.660	2	0	1	3.6	12.96	1
583	11.460	2	0	4	3.7	13.69	1
584	10.510	3	0	8	5.4	29.16	1
585	10.320	1	0	4	2.9	8.41	1
586	10.660	2	0	6	3.8	14.44	1
587	11.080	4	0	6	3.7	13.69	1
588	10.320	4	0	4	4.6	21.16	1
589	10.870	3	1	1	3.4	11.56	1
590	10.770	2	0	6	3.3	10.89	1
591	11.225	3	0	1	5.8	33.64	1
592	10.510	1	0	8	3.1	9.61	1
593	10.657	2	0	4	3.5	12.25	1
594	10.873	0	0	1	2.1	4.41	1
595	10.955	0	0	11	2.7	7.29	1
596	10.957	4	0	6	4.0	16.00	1
597	10.770	2	0	8	4.6	21.16	1
598	10.660	0	0	1	2.5	6.25	1
599	10.960	2	0	6	4.4	19.36	1
600	10.770	5	0	11	5.1	26.01	1
601	10.264	3	0	1	3.7	13.69	1
602	10.960	1	0	6	5.8	33.64	1
603	10.320	2	0	8	3.6	12.96	1
604	10.513	4	2	4	3.7	13.69	1
605	11.320	1	1	1	3.0	9.00	1
606	11.355	1	0	1	2.9	8.41	1
607	10.770	2	0	1	4.2	17.64	1
608	10.320	1	1	4	2.6	6.76	1
609	10.320	0	0	4	5.4	29.16	1
610	10.770	1	0	4	2.6	6.76	1
611	10.510	2	0	4	4.7	22.09	1
612	11.712	4	0	4	5.5	30.25	1
613	11.080	0	0	11	5.2	27.04	1
614	10.770	1	0	6	2.9	8.41	1
615	10.770	2	1	1	2.7	7.29	1
616	10.770	1	0	4	3.1	9.61	1
617	10.770	1	0	4	2.9	8.41	1
618	10.865	3	0	6	4.6	21.16	1
619	10.323	2	0	6	3.3	10.89	1
620	10.770	2	0	4	4.4	19.36	1
621	10.865	3	1	15	2.5	6.25	1
622	10.773	3	0	6	4.3	18.49	1
623	10.865	2	0	15	4.4	19.36	1
624	10.770	2	1	14	3.6	12.96	1
625	10.770	2	1	8	3.5	12.25	1
626	11.085	1	0	6	2.8	7.84	1
627	10.770	0	0	1	2.5	6.25	1
628	10.515	1	0	6	3.6	12.96	1
629	10.767	1	0	8	5.0	25.00	1
630	11.715	2	0	11	4.7	22.09	1
631	11.830	2	0	6	4.2	17.64	1
632	12.523	2	0	6	3.7	13.69	1
633	11.082	0	0	4	5.4	29.16	1
634	10.767	0	0	11	2.3	5.29	1
635	10.963	0	0	6	3.6	12.96	1
636	10.963	1	0	6	2.5	6.25	1
