54	0.420157	0.7500	3.2500	10.5625	0	0	0	0	1	1	1
55	0.289156	1.2500	2.2500	5.0625	0	0	2	0	0	1	1
56	1.306250	1.2500	2.3500	5.5225	0	0	0	0	0	1	1
57	1.400813	1.8000	1.2000	1.4400	0	0	2	0	0	1	1
58	1.840550	1.2500	4.0500	16.4025	0	0	0	0	1	1	1
59	0.275508	1.5000	3.5000	12.2500	0	0	0	0	0	1	1
60	1.969459	1.6000	3.1000	9.6100	0	0	0	1	0	1	1
61	2.039400	1.4000	3.6000	12.9600	0	0	0	0	0	1	1
62	1.398322	1.5000	2.2000	4.8400	0	0	0	0	1	1	1
63	1.139370	1.5000	2.2000	4.8400	0	0	0	0	0	1	1
64	1.536867	1.4000	1.7000	2.8900	0	0	0	1	0	1	1
65	2.070817	1.2500	2.7500	7.5625	0	0	0	2	1	1	1
66	1.987861	1.2500	3.4500	11.9025	0	0	0	0	1	1	1
67	1.673558	1.2500	1.5500	2.4025	0	0	0	2	0	1	1
68	0.651700	1.2500	3.7500	14.0625	0	0	0	0	0	1	1
69	1.006387	1.5000	2.7000	7.2900	0	0	0	2	0	1	1
70	1.278848	1.2500	2.5500	6.5025	0	0	0	0	0	1	1
71	1.631239	1.2500	4.0500	16.4025	0	0	0	0	1	1	1
72	1.187417	1.2500	1.5500	2.4025	0	0	0	0	1	1	1
73	0.641854	1.4000	0.9000	0.8100	0	0	0	0	0	1	1
74	1.163619	1.4000	0.9000	0.8100	0	0	1	0	1	1	1
75	0.322083	1.5000	2.0000	4.0000	0	0	0	2	0	1	1
76	1.115142	1.2500	2.1500	4.6225	0	0	0	2	1	1	1
77	0.533565	1.2500	3.6500	13.3225	0	0	0	0	0	1	1
78	1.252792	1.2500	2.6500	7.0225	0	0	0	1	0	1	1
79	0.972369	1.5000	2.6000	6.7600	0	0	0	0	0	1	1
80	0.632388	1.2500	2.8500	8.1225	0	0	0	1	0	1	1
81	-0.040822	0.9000	5.0000	25.0000	0	0	0	0	0	1	1
82	1.658799	1.6000	0.8000	0.6400	0	0	1	1	1	1	1
83	2.003019	1.2500	2.3500	5.5225	0	0	0	0	1	1	1
84	-0.408419	1.0000	2.3000	5.2900	0	0	0	1	0	1	1
85	2.252344	1.6000	1.0000	1.0000	0	0	1	0	1	1	1
86	1.116518	1.6000	1.4000	1.9600	0	0	1	1	1	1	1
87	1.564252	1.2500	2.2500	5.0625	0	0	0	0	1	1	1
88	2.302625	1.4000	1.1000	1.2100	0	0	2	0	1	1	1
89	3.440370	1.2500	3.0500	9.3025	0	0	0	0	0	1	1
90	0.385262	1.6000	0.5000	0.2500	0	0	0	0	0	1	1
91	-0.105361	1.2500	2.5500	6.5025	0	0	0	1	0	1	1
92	1.173287	1.8000	1.7000	2.8900	0	0	0	0	0	1	1
93	0.416603	1.2500	3.3500	11.2225	0	0	0	0	0	1	1
94	1.517805	1.4000	3.8000	14.4400	0	0	0	0	1	1	1
95	1.458615	1.6000	2.1000	4.4100	0	0	0	2	0	1	1
96	1.536867	2.2000	2.7000	7.2900	0	0	0	0	1	1	1
97	1.163151	1.2500	1.0500	1.1025	0	0	0	0	0	1	1
98	-0.597837	1.6000	2.4000	5.7600	0	0	0	3	0	1	1
99	0.265743	1.2500	3.2500	10.5625	0	0	0	0	0	1	1
100	1.685676	1.4000	1.4000	1.9600	0	0	0	2	0	1	1
101	1.504077	1.4000	1.7000	2.8900	0	0	0	2	1	1	1
102	2.064328	1.8000	2.0000	4.0000	0	0	0	0	1	1	1
103	1.999180	1.8000	2.7000	7.2900	0	0	0	1	0	1	1
104	0.781066	1.2500	1.3500	1.8225	0	0	0	4	0	1	1
105	1.641324	1.6000	1.3000	1.6900	0	0	1	0	1	1	1
106	1.295056	1.2500	0.5500	0.3025	0	0	1	0	1	1	1
107	1.276479	1.5000	0.2000	0.0400	0	0	0	0	1	1	1
108	1.190279	1.2500	1.2500	1.5625	0	0	1	2	0	1	1
109	1.266271	1.2500	2.9500	8.7025	0	0	0	0	1	1	1
110	-1.143191	1.6000	1.8000	3.2400	0	0	0	3	0	1	1
111	1.029619	1.5000	1.4000	1.9600	0	0	0	2	0	1	1
112	3.590337	1.4000	3.3000	10.8900	0	0	0	0	0	1	1
113	0.693147	1.2500	2.4500	6.0025	0	0	0	1	1	1	1
114	0.405465	1.1000	1.8000	3.2400	0	0	0	1	0	1	1
115	1.302097	1.6000	3.4000	11.5600	0	0	0	0	0	1	1
116	0.987681	1.2500	2.4500	6.0025	0	0	0	1	1	1	1
117	0.988090	1.2500	4.2500	18.0625	0	0	0	0	1	1	1
118	1.329724	1.2500	2.4500	6.0025	0	0	1	2	1	1	1
119	0.832996	1.2500	3.3500	11.2225	0	0	0	0	0	1	1
120	0.597132	1.2500	4.1500	17.2225	0	0	0	0	1	1	1
121	1.616553	1.2500	3.8500	14.8225	0	0	0	0	0	1	1
122	1.252763	1.2500	1.6500	2.7225	0	0	0	1	1	1	1
123	1.977049	2.2000	2.5000	6.2500	0	0	0	0	1	1	1
124	1.316140	1.2500	4.0500	16.4025	0	0	0	0	0	1	1
125	0.832909	1.2500	2.3500	5.5225	0	0	0	4	0	1	1
126	0.768718	1.6000	1.3000	1.6900	0	0	1	2	0	1	1
127	1.310034	1.2500	4.1500	17.2225	0	0	0	0	0	1	1
128	1.101940	1.2500	2.4500	6.0025	0	0	0	1	1	1	1
129	1.437463	1.2500	2.2500	5.0625	0	0	0	2	0	1	1
130	0.891055	1.2500	3.6500	13.3225	0	0	0	0	1	1	1
131	0.722803	1.2500	4.4500	19.8025	0	0	0	0	1	1	1
132	1.200868	1.5000	3.6000	12.9600	0	0	0	0	1	1	1
133	0.698881	1.4000	3.8000	14.4400	0	0	0	0	0	1	1
134	1.454537	1.2500	2.9500	8.7025	0	0	0	0	0	1	1
135	0.992103	1.5000	1.9000	3.6100	0	0	1	0	1	1	1
136	1.170002	1.2500	1.3500	1.8225	0	0	0	0	1	1	1
137	1.297463	1.5000	0.8000	0.6400	0	0	0	0	1	1	1
138	1.031831	1.2500	4.1500	17.2225	0	0	0	0	0	1	1
139	1.648659	1.4000	1.9000	3.6100	0	0	0	0	1	1	1
140	1.417066	1.2500	1.5500	2.4025	0	0	0	0	1	1	1
141	2.098594	1.2500	3.7500	14.0625	0	0	0	0	1	1	1
142	1.727185	1.2500	4.6500	21.6225	0	0	0	0	1	1	1
143	1.131402	1.6000	1.4000	1.9600	0	0	1	0	1	1	1
144	1.871802	1.6000	1.5000	2.2500	0	0	3	0	1	1	1
145	0.713587	1.5000	2.4000	5.7600	0	0	0	1	1	1	1
146	1.641479	1.5000	1.7000	2.8900	0	0	0	0	1	1	1
147	-0.229036	1.4000	2.7000	7.2900	0	0	0	0	0	1	1
148	1.702928	1.6000	2.4000	5.7600	0	1	0	1	1	1	1
149	2.212660	1.2500	2.6500	7.0225	0	0	0	0	1	1	1
150	1.360977	1.5000	2.9000	8.4100	0	0	0	0	0	1	1
151	1.202762	1.5000	4.2000	17.6400	0	0	0	0	0	1	1
152	0.916291	1.4000	3.9000	15.2100	0	0	0	0	0	1	1
153	-0.689155	1.4000	2.8000	7.8400	0	0	0	0	0	1	1
154	1.435656	1.2500	2.0500	4.2025	0	0	1	1	1	1	1
155	1.648659	1.2500	2.1500	4.6225	0	0	0	2	1	1	1
156	1.163151	1.6000	0.9000	0.8100	0	0	2	1	0	1	1
157	1.154520	1.2500	4.4500	19.8025	0	0	0	0	0	1	1
158	-0.693147	0.7500	4.1500	17.2225	0	0	0	0	0	1	1
159	1.004082	1.4000	1.3000	1.6900	0	0	2	0	0	1	1
160	1.985817	1.2500	0.8500	0.7225	0	0	0	1	1	1	1
161	2.207813	1.8000	2.7000	7.2900	0	0	0	2	1	1	1
162	1.650580	1.2500	2.8500	8.1225	0	0	0	0	0	1	1
163	1.388791	1.6000	2.9000	8.4100	0	0	0	0	1	1	1
164	1.549688	1.2500	3.1500	9.9225	0	0	0	0	1	1	1
165	-0.916291	1.2500	0.7500	0.5625	0	0	0	0	0	1	1
166	1.217669	1.6000	0.7000	0.4900	0	0	1	0	1	1	1
167	0.706162	1.2500	4.6500	21.6225	0	0	0	0	1	1	1
168	2.681022	1.6000	1.6000	2.5600	0	0	1	0	1	1	1
169	0.737929	1.2500	4.4500	19.8025	0	0	0	0	0	1	1
170	1.338023	1.6000	1.3000	1.6900	0	0	0	0	0	1	1
171	0.801643	0.7500	4.6500	21.6225	0	0	0	0	0	1	1
172	0.420157	0.5500	4.7500	22.5625	0	0	0	0	0	1	1
173	1.595745	1.6000	2.1000	4.4100	0	0	0	0	0	1	1
174	1.079701	1.6000	1.3000	1.6900	0	0	2	0	0	1	1
175	1.172482	1.2500	1.4500	2.1025	0	0	1	1	0	1	1
176	1.029619	1.2500	3.0500	9.3025	0	0	0	0	0	1	1
177	0.728563	1.2500	2.0500	4.2025	0	0	1	1	0	1	1
178	1.792842	1.5000	0.5000	0.2500	0	0	1	0	0	1	1
179	1.558145	1.4000	1.5000	2.2500	0	0	0	4	1	1	1
180	1.456962	1.2500	4.0500	16.4025	0	0	0	0	0	1	1
181	1.002101	1.4000	3.1000	9.6100	0	0	0	0	1	1	1
182	0.587787	1.2500	1.6500	2.7225	0	0	1	0	0	1	1
183	0.797507	1.5000	0.6000	0.3600	0	0	0	0	0	1	1
184	2.041220	1.6000	0.6000	0.3600	0	0	0	0	1	1	1
185	1.055531	1.4000	4.2000	17.6400	0	0	0	0	0	1	1
186	0.285931	1.2500	2.1500	4.6225	0	0	1	0	0	1	1
187	0.693147	1.8000	1.6000	2.5600	0	0	1	0	0	1	1
188	0.530628	1.2500	3.5500	12.6025	0	0	0	0	0	1	1
189	0.357674	1.4000	2.5000	6.2500	0	0	0	0	0	1	1
190	-0.614521	1.4000	3.5000	12.2500	0	0	0	0	0	1	1
191	1.871602	1.2500	2.8500	8.1225	0	0	0	3	1	1	1
192	-0.048665	1.5000	3.8000	14.4400	0	0	0	0	0	1	1
193	1.098612	1.2500	1.0500	1.1025	0	0	1	0	0	1	1
194	0.233886	1.2500	2.0500	4.2025	0	0	0	2	0	1	1
195	-0.916291	1.4000	3.2000	10.2400	0	0	0	0	0	1	1
196	1.100078	1.4000	2.5000	6.2500	0	0	0	0	0	1	1
197	2.245253	1.4000	2.3000	5.2900	0	0	0	1	1	1	1
198	1.390859	1.2500	3.9500	15.6025	0	0	0	0	0	1	1
199	1.260221	2.2000	0.9000	0.8100	0	0	0	0	0	1	1
200	1.157133	1.6000	2.9000	8.4100	0	0	0	0	1	1	1
201	1.529073	1.2500	1.6500	2.7225	0	1	0	2	1	1	1
202	2.161114	1.6000	2.6000	6.7600	0	0	0	0	0	1	1
203	0.756028	1.2500	1.4500	2.1025	0	0	0	0	1	1	1
204	1.722874	1.6000	1.5000	2.2500	0	0	0	3	1	1	1
205	0.817575	1.2500	0.7500	0.5625	0	0	2	0	0	1	1
206	-0.560366	0.7500	4.8500	23.5225	0	0	0	0	0	1	1
207	1.990651	1.2500	4.0500	16.4025	0	0	0	0	1	1	1
208	-0.439901	1.6000	2.6000	6.7600	0	0	0	1	1	1	1
209	1.208960	1.6000	0.3000	0.0900	0	0	1	0	0	1	1
210	0.470004	1.2500	1.2500	1.5625	0	0	1	0	0	1	1
211	0.475613	1.2500	3.0500	9.3025	0	0	0	0	0	1	1
212	1.331099	1.2500	1.6500	2.7225	0	0	0	1	0	1	1
213	1.031404	1.2000	3.3000	10.8900	0	0	0	0	0	1	1
214	1.810647	1.4000	1.4000	1.9600	0	0	0	2	1	1	1
215	1.590235	1.2500	1.4500	2.1025	0	0	0	2	0	1	1
216	2.352175	1.2500	4.3500	18.9225	0	0	0	0	0	1	1
217	2.188666	1.6000	3.4000	11.5600	0	0	0	0	1	1	1
218	2.021177	1.2500	2.1500	4.6225	0	0	0	3	1	1	1
219	-0.376732	1.0000	3.6000	12.9600	0	0	0	0	0	1	1
220	-0.101811	1.2500	3.2500	10.5625	0	0	0	0	0	1	1
221	1.621366	0.9000	2.2000	4.8400	0	0	0	2	0	1	1
222	1.879465	1.6000	1.9000	3.6100	0	0	0	0	0	1	1
223	1.821270	1.8000	2.7000	7.2900	0	0	0	2	1	1	1
224	1.115404	1.4000	1.3000	1.6900	0	0	1	0	0	1	1
225	0.953587	1.4000	2.9000	8.4100	0	0	0	0	1	1	1
226	1.134623	1.6000	0.6000	0.3600	0	0	1	0	0	1	1
227	1.335001	1.8000	1.8000	3.2400	0	0	0	2	1	1	1
228	0.593161	1.2500	4.2500	18.0625	0	0	0	0	0	1	1
229	1.493668	1.2500	1.3500	1.8225	0	0	0	2	1	1	1
230	1.131402	1.2500	2.5500	6.5025	0	0	0	1	1	1	1
231	1.547563	1.2500	3.0500	9.3025	0	0	0	0	1	1	1
232	1.253334	1.6000	1.5000	2.2500	0	0	0	0	0	1	1
233	1.686399	1.2500	2.9500	8.7025	0	0	0	0	0	1	1
234	0.013410	1.2500	3.3500	11.2225	0	0	0	0	0	1	1
235	0.523544	1.2500	3.4500	11.9025	0	0	0	0	1	1	1
236	0.552332	0.9000	4.9000	24.0100	0	0	0	0	0	1	1
237	1.467506	0.7500	5.0500	25.5025	0	0	0	0	0	1	1
238	2.736366	1.4000	2.4000	5.7600	0	0	1	2	0	1	1
239	1.222304	1.6000	3.9000	15.2100	0	0	0	0	1	1	1
240	1.785121	1.2500	2.0500	4.2025	0	0	0	2	0	1	1
241	2.079442	1.5000	2.6000	6.7600	0	0	0	0	1	1	1
242	0.934327	1.5000	1.5000	2.2500	0	0	0	2	1	1	1
243	1.165024	1.2500	2.3500	5.5225	0	0	0	0	0	1	1
244	1.782618	1.2500	3.5500	12.6025	0	0	0	0	1	1	1
245	1.277372	1.5000	0.5000	0.2500	0	0	1	0	0	1	1
246	1.398717	1.4000	1.7000	2.8900	0	0	1	1	0	1	1
247	1.902108	1.4000	2.2000	4.8400	0	0	0	0	1	1	1
248	1.868149	1.6000	3.6000	12.9600	0	0	0	0	1	1	1
249	1.621208	1.2500	4.1500	17.2225	0	0	0	0	1	1	1
250	2.518486	1.5000	2.1000	4.4100	0	0	0	1	1	1	1
251	2.104780	1.2500	4.6500	21.6225	0	0	0	0	1	1	1
252	1.698145	1.8000	2.3000	5.2900	0	0	0	0	1	1	1
253	1.552868	1.5000	4.3000	18.4900	0	0	0	0	1	1	1
254	0.850194	1.5000	4.4000	19.3600	0	0	0	0	0	1	1
255	2.548742	1.2500	3.1500	9.9225	0	0	0	0	1	1	1
256	0.276419	1.2500	1.2500	1.5625	0	0	2	1	0	1	1
257	-0.194556	1.1000	0.7000	0.4900	0	0	2	1	0	1	1
258	1.265256	1.5000	1.3000	1.6900	0	0	0	0	0	1	1
259	1.908060	1.8000	2.4000	5.7600	0	0	0	1	1	1	1
260	1.474763	1.6000	3.3000	10.8900	0	0	0	0	1	1	1
261	3.468921	1.8000	2.1000	4.4100	0	0	1	3	1	1	1
262	0.776293	1.2500	3.3500	11.2225	0	0	0	0	0	1	1
263	2.184274	1.5000	3.5000	12.2500	0	0	0	0	1	1	1
264	2.541389	1.4000	2.9000	8.4100	0	0	0	0	1	1	1
265	1.648659	1.5000	1.8000	3.2400	0	0	0	0	1	1	1
266	2.956737	1.6000	2.5000	6.2500	0	0	0	2	1	1	1
267	1.609298	1.5000	2.1000	4.4100	0	0	0	0	1	1	1
268	0.014987	1.2500	3.7500	14.0625	0	0	0	0	0	1	1
269	0.843290	1.6000	2.4000	5.7600	0	0	0	0	0	1	1
270	1.098946	1.2500	2.2500	5.0625	0	0	0	1	0	1	1
271	1.129174	1.2500	3.4500	11.9025	0	0	0	0	0	1	1
272	1.772662	1.2500	1.5500	2.4025	0	0	1	4	1	1	1
273	0.875635	1.6000	1.2000	1.4400	0	0	1	0	1	1	1
274	1.653837	1.5000	1.9000	3.6100	0	0	0	2	1	1	1
275	1.795087	1.6000	2.0000	4.0000	0	0	0	0	1	1	1
276	1.217876	1.2500	4.3500	18.9225	0	0	0	0	0	1	1
277	2.351794	1.2500	2.8500	8.1225	0	0	0	0	1	1	1
278	3.576013	1.6000	1.8000	3.2400	0	0	0	2	1	1	1
279	1.780682	1.4000	2.0000	4.0000	0	0	0	2	1	1	1
280	0.788457	1.4000	2.5000	6.2500	0	0	0	1	0	1	1
281	1.909691	1.8000	1.5000	2.2500	0	0	0	2	1	1	1
282	1.918128	1.6000	1.8000	3.2400	0	0	0	1	0	1	1
283	2.676504	1.6000	1.6000	2.5600	0	0	1	0	1	1	1
284	2.080329	1.2500	2.5500	6.5025	0	0	0	0	1	1	1
285	1.948763	1.6000	1.1000	1.2100	0	0	0	0	0	1	1
286	0.419039	1.2500	4.0500	16.4025	0	0	0	0	0	1	1
287	1.668386	1.8000	1.1000	1.2100	0	0	2	0	1	1	1
288	1.381156	1.2500	4.5500	20.7025	0	0	0	0	1	1	1
289	2.357887	1.5000	3.1000	9.6100	0	0	0	0	1	1	1
290	2.118662	1.4000	4.1000	16.8100	0	0	0	0	0	1	1
291	1.817362	1.5000	3.7000	13.6900	0	0	0	0	1	1	1
292	0.005982	1.2500	3.7500	14.0625	0	0	0	0	1	1	1
293	1.420889	1.6000	1.4000	1.9600	1	0	0	0	1	1	1
294	2.420368	1.6000	1.1000	1.2100	0	0	2	1	1	1	1
295	1.704748	1.2500	1.6500	2.7225	0	0	1	1	1	1	1
296	2.806386	1.6000	2.8000	7.8400	0	0	0	0	1	1	1
297	1.506297	1.2500	2.7500	7.5625	0	0	0	1	0	1	1
298	1.663926	1.5000	1.2000	1.4400	0	0	0	2	0	1	1
299	1.392475	1.4000	3.1000	9.6100	0	0	0	0	1	1	1
300	1.435085	1.2500	3.1500	9.9225	0	0	0	0	1	1	1
301	-0.428631	1.2500	1.6500	2.7225	0	0	0	0	0	1	1
302	1.694698	1.4000	2.9000	8.4100	0	0	0	0	0	1	1
303	1.653455	1.2500	4.1500	17.2225	0	0	0	0	0	1	1
304	0.837248	1.8000	0.3000	0.0900	0	0	0	0	0	1	1
305	2.418384	1.8000	1.2000	1.4400	0	0	1	0	0	1	1
306	2.056685	1.5000	2.9000	8.4100	0	0	0	0	1	1	1
307	1.547818	1.2500	1.1500	1.3225	0	0	2	0	1	1	1
308	1.064711	1.4000	2.4000	5.7600	0	0	0	0	0	1	1
309	1.334317	1.2500	1.1500	1.3225	0	0	2	1	1	1	1
310	1.705039	1.2500	1.7500	3.0625	0	0	0	2	1	1	1
311	1.860959	1.4000	2.9000	8.4100	0	0	0	1	1	1	1
312	1.707472	1.6000	1.2000	1.4400	0	0	1	1	0	1	1
313	0.604316	1.0000	1.7000	2.8900	0	0	2	2	0	1	1
314	0.996949	1.2500	4.1500	17.2225	0	0	0	0	0	1	1
315	0.266586	1.4000	1.1000	1.2100	0	0	2	0	1	1	1
316	2.260783	1.8000	1.9000	3.6100	0	0	1	0	1	1	1
317	1.244702	1.2500	1.6500	2.7225	0	0	0	2	1	1	1
318	3.465245	1.8000	3.0000	9.0000	0	0	0	0	0	1	1
319	2.393266	1.2500	3.0500	9.3025	0	0	0	2	1	1	1
320	1.163151	1.2500	3.2500	10.5625	0	0	0	0	0	1	1
321	2.422659	1.4000	2.6000	6.7600	0	1	0	0	1	1	1
322	2.687847	1.8000	3.3000	10.8900	0	0	0	0	1	1	1
323	1.615937	1.2500	1.6500	2.7225	0	0	2	1	0	1	1
324	0.095219	1.5000	2.4000	5.7600	0	0	0	0	0	1	1
325	2.266212	1.4000	1.6000	2.5600	0	0	1	1	1	1	1
326	1.845679	1.2500	2.7500	7.5625	0	0	0	0	1	1	1
327	1.468243	1.6000	2.8000	7.8400	0	0	0	0	0	1	1
328	1.099279	1.2500	2.9500	8.7025	0	0	0	1	1	1	1
329	1.163151	1.2500	0.5500	0.3025	0	0	0	0	1	1	1
330	2.047693	1.6000	4.0000	16.0000	0	0	0	0	0	1	1
331	2.031970	1.8000	1.9000	3.6100	0	0	0	0	0	1	1
332	1.547563	1.6000	1.8000	3.2400	0	0	0	1	1	1	1
333	-0.619897	0.9000	4.3000	18.4900	0	0	0	0	0	1	1
334	2.649043	1.2500	2.3500	5.5225	0	0	0	0	0	1	1
335	0.330023	1.2500	2.8500	8.1225	0	0	0	0	0	1	1
336	1.386294	0.9000	3.0000	9.0000	0	0	0	1	0	1	1
337	1.791759	1.6000	1.0000	1.0000	0	0	0	0	0	1	1
338	1.879465	1.2500	2.0500	4.2025	0	0	0	2	1	1	1
339	1.280934	1.6000	0.8000	0.6400	0	0	0	0	0	1	1
340	1.919859	1.6000	1.2000	1.4400	0	0	2	1	1	1	1
341	1.247032	1.2500	1.9500	3.8025	0	0	0	2	1	1	1
342	1.334080	1.4000	1.9000	3.6100	0	0	0	1	0	1	1
343	1.891846	1.6000	1.8000	3.2400	0	0	0	5	1	1	1
344	1.744843	1.4000	2.4000	5.7600	0	0	0	2	0	1	1
345	3.424800	1.8000	2.1000	4.4100	0	0	0	0	1	1	1
346	1.417115	1.4000	1.6000	2.5600	0	0	2	3	0	1	1
347	2.643988	1.8000	2.1000	4.4100	0	0	0	2	1	1	1
348	1.870863	1.2500	2.0500	4.2025	0	0	0	0	0	1	1
349	1.252763	1.5000	1.1000	1.2100	0	0	0	1	1	1	1
350	1.434013	1.4000	2.7000	7.2900	0	0	0	1	0	1	1
351	1.646772	1.4000	2.1000	4.4100	0	0	0	4	1	1	1
352	1.307819	1.1000	3.8000	14.4400	0	0	0	0	0	1	1
353	1.283708	1.5000	1.2000	1.4400	0	1	1	0	0	1	1
354	1.724408	1.2500	3.4500	11.9025	0	1	0	0	0	1	1
355	2.177464	1.8000	2.2000	4.8400	0	0	0	1	1	1	1
356	1.481491	1.6000	4.2000	17.6400	0	0	0	0	0	1	1
357	1.151711	1.8000	1.1000	1.2100	0	0	3	0	1	1	1
358	0.641854	1.2000	3.0000	9.0000	0	0	0	0	0	1	1
359	1.137897	1.2500	1.7500	3.0625	0	0	0	2	0	1	1
360	1.483126	1.4000	3.2000	10.2400	0	0	0	0	0	1	1
361	1.744388	1.5000	1.0000	1.0000	0	0	0	0	0	1	1
362	1.168978	1.4000	1.8000	3.2400	0	0	0	2	1	1	1
363	1.998719	1.2500	3.6500	13.3225	0	0	0	0	1	1	1
364	1.450419	1.8000	2.3000	5.2900	0	0	0	0	0	1	1
365	2.067167	1.6000	1.3000	1.6900	0	0	2	0	1	1	1
366	1.342865	1.4000	1.4000	1.9600	0	0	0	0	1	1	1
367	2.067192	1.4000	3.2000	10.2400	0	0	0	2	0	1	1
368	1.389315	1.5000	1.3000	1.6900	0	0	0	2	1	1	1
369	1.682688	1.5000	1.3000	1.6900	0	0	0	0	1	1	1
370	0.408261	1.6000	3.3000	10.8900	0	0	0	0	0	1	1
371	1.376623	1.2500	2.5500	6.5025	0	0	0	0	0	1	1
372	0.623797	1.2500	3.6500	13.3225	0	0	0	0	0	1	1
373	1.179024	1.5000	0.9000	0.8100	0	0	0	0	0	1	1
374	2.747271	1.5000	2.2000	4.8400	0	0	0	1	1	1	1
375	1.794157	1.2500	3.4500	11.9025	0	0	0	0	1	1	1
376	1.582848	1.5000	2.6000	6.7600	0	0	0	1	1	1	1
377	0.955511	1.2500	2.0500	4.2025	0	0	0	1	1	1	1
378	1.519338	1.4000	3.1000	9.6100	0	0	0	0	0	1	1
379	1.368639	1.6000	0.4000	0.1600	0	0	0	0	0	1	1
380	1.628750	1.8000	3.9000	15.2100	0	0	0	0	0	1	1
381	2.138182	1.2500	3.9500	15.6025	0	0	0	1	1	1	1
382	1.377733	1.2500	4.4500	19.8025	0	0	0	0	1	1	1
383	0.993252	1.2500	2.2500	5.0625	0	0	0	1	1	1	1
384	1.247578	1.5000	4.2000	17.6400	0	0	0	0	0	1	1
385	0.000000	1.2000	1.9000	3.6100	0	0	0	2	0	1	1
386	1.447201	1.2500	1.2500	1.5625	0	0	0	1	1	1	1
387	0.961035	1.2500	2.5500	6.5025	0	0	0	2	0	1	1
388	1.762948	1.5000	2.0000	4.0000	0	0	0	3	0	1	1
